zcr_mean,zcr_std,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,mel_spec_mean,mel_spec_std,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,chroma_0_mean,chroma_0_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,tonnetz_0_mean,tonnetz_0_std,tonnetz_1_mean,tonnetz_1_std,tonnetz_2_mean,tonnetz_2_std,tonnetz_3_mean,tonnetz_3_std,tonnetz_4_mean,tonnetz_4_std,tonnetz_5_mean,tonnetz_5_std,spectral_contrast_0_mean,spectral_contrast_0_std,spectral_contrast_1_mean,spectral_contrast_1_std,spectral_contrast_2_mean,spectral_contrast_2_std,spectral_contrast_3_mean,spectral_contrast_3_std,spectral_contrast_4_mean,spectral_contrast_4_std,spectral_contrast_5_mean,spectral_contrast_5_std,spectral_contrast_6_mean,spectral_contrast_6_std,poly_0_mean,poly_1_mean,tempogram_mean,tempogram_std,language,gender,filename
0.11820783159924331,0.14239713174628338,0.045859335327275444,0.04609252201056321,2424.067925107445,1683.3854265289885,2339.146710709708,803.6950326112876,4757.935451378784,2729.1110716294115,-59.558170318603516,17.005512237548828,-673.8237915039062,147.69210815429688,62.247013092041016,61.159305572509766,9.154815673828125,31.7703914642334,12.854557037353516,27.267335891723633,5.59448766708374,20.241636276245117,-2.4563937187194824,17.878137588500977,-11.15595531463623,17.944896697998047,-2.9486117362976074,14.604373931884766,-15.307302474975586,18.600521087646484,-0.3075304329395294,11.594917297363281,-3.153127670288086,10.899079322814941,-3.70336651802063,10.94198989868164,-3.696655035018921,11.298773765563965,4.8867034912109375,8.677106857299805,-0.05198495462536812,9.593506813049316,-3.811678409576416,10.874980926513672,2.1905438899993896,8.10830307006836,0.3910084068775177,8.637918472290039,-2.8335585594177246,8.82599925994873,-0.15930037200450897,8.23597526550293,0.6128823757171631,0.2971149682998657,0.5883026719093323,0.29168927669525146,0.569293737411499,0.2834797203540802,0.5878793597221375,0.29729872941970825,0.5867113471031189,0.3022770881652832,0.5461671352386475,0.3038387894630432,0.5460382103919983,0.29215362668037415,0.5905572175979614,0.2870630919933319,0.6236584782600403,0.2903631031513214,0.6173887848854065,0.28538432717323303,0.6046629548072815,0.2835938334465027,0.6108748316764832,0.2872525751590729,-0.00022099207881700613,0.0298149739164931,0.00014600856573319612,0.030716438963333054,0.006453911731034307,0.0758289491453833,0.016115679304799128,0.07626819673666667,0.0013540674809952016,0.021130718273846327,0.0007727233361240817,0.019664239200634842,18.85919662495275,6.005646875407235,15.255518046548877,6.468835421584183,17.907984520197726,6.479154985977593,15.207095074180858,3.888389865237017,17.320173385702425,3.506698264723534,18.10932684306097,3.261112547442287,44.94950694413265,8.026492571769834,-0.00016199636352006957,1.4756772036744954,0.07153995132904283,0.1090760915087291,German,Female,620203020_female_german_voice04.mp3
0.2638068770918219,0.18736108500009147,0.04665115452556805,0.045388261477908656,3657.718349294002,1777.5237466625938,2856.6471077392193,456.80101448521134,6799.0462173266515,2505.382194334364,-53.26838009054045,11.339381993390491,-602.6629245574982,78.44822997557378,43.59091390968221,50.397956696366876,11.882182213410278,26.784265474556268,8.840466840185176,23.8974845602469,4.17945517974759,16.408073153670088,-3.8873598206078004,15.4730772483422,-10.007404615062905,14.330655294446924,-5.60631985686619,12.98517188142744,-12.368437882748221,14.921167077163963,-3.096250567706976,10.80247606556644,-3.4126150883633577,8.620956176097623,-5.1253282593615195,9.511997020878857,-3.183610645135319,8.672854173954024,2.4660434533793594,7.209765464643257,-1.251220776938437,7.4911524302662675,-3.5281940591262897,8.416123639568811,0.8961499940511651,6.936607364053693,-0.8820441407253795,7.156536498781143,-2.9057558169249886,7.315679469328546,-1.3082740007900016,7.3597001923461605,0.6785288753079434,0.2700144809702428,0.6690634371940258,0.2740208706260993,0.6590350798632446,0.2729992839173439,0.6802785843064261,0.28740503282871993,0.6712926633341348,0.29551030921740457,0.611525783742251,0.2799533673337568,0.5985553215464496,0.2532514649515604,0.6441821707501028,0.24652029677963608,0.6742183975295064,0.24847249716372607,0.6705324461561105,0.24785616874552285,0.6762727557588306,0.25351468986483533,0.6791514273308028,0.25890125688763654,-0.0011095166093263065,0.027114060445088482,2.60122646643861e-05,0.03054975450226667,0.008875505059722866,0.07019883991139109,0.012621344764083373,0.07256089734932043,0.0019066597223008743,0.018444877318885937,-0.0003292502708126144,0.019814425751206982,17.21764425861433,6.502734714294755,14.928108957665676,6.683668782066558,17.225416710169608,6.395226714182536,14.36523653739078,3.601062825077044,15.903691067502951,3.279797442534882,15.677113621336266,2.695575063227757,15.09972939066881,2.4544101203652007,-0.00015784913139728398,1.5183204294266996,0.07156917620934022,0.10908025772609231,German,Female,620203020_female_german_voice04.mp3_aug_0
0.12484550975641698,0.14287786221773,0.03167135331081835,0.030431027518582354,2463.8379598965194,1574.9931125794214,2424.93090517569,790.8531147122775,4933.2015647508515,2676.3401737451854,-59.293724060058594,16.6116943359375,-670.83203125,143.009033203125,64.83595275878906,56.68263626098633,10.755332946777344,31.448225021362305,12.353737831115723,27.38294792175293,4.767186164855957,19.757755279541016,-3.8115100860595703,17.193599700927734,-13.157428741455078,17.5611629486084,-4.356330394744873,14.226683616638184,-16.66191864013672,18.155139923095703,-1.1675080060958862,11.600211143493652,-4.096917629241943,10.460504531860352,-5.198618412017822,10.698491096496582,-4.647694110870361,10.752397537231445,4.300478935241699,8.355987548828125,-1.0086780786514282,9.234646797180176,-4.3311686515808105,10.116564750671387,1.7129008769989014,7.573025703430176,-0.09698712080717087,8.11050033569336,-3.457125663757324,8.475308418273926,-0.35620126128196716,7.936278343200684,0.6130249500274658,0.2840355336666107,0.5883838534355164,0.27643701434135437,0.566852867603302,0.27132532000541687,0.5892341732978821,0.28402361273765564,0.5724397897720337,0.28501757979393005,0.5397976040840149,0.286875456571579,0.5583058595657349,0.27446746826171875,0.6110496520996094,0.2729477286338806,0.6371282339096069,0.271830290555954,0.6278983950614929,0.27282634377479553,0.6240947842597961,0.2718132436275482,0.6196404099464417,0.2750592827796936,-0.002328692823320971,0.028797358312950112,-5.81277551551149e-05,0.03133184746378562,0.010734040045699483,0.06974244961194978,0.010128337402050403,0.07337012979080332,0.0019788344003128723,0.019241957442202633,0.0006151120711387841,0.021171383342549182,19.09893554289806,5.5851510275224365,16.132182149669628,5.746037844428138,18.8707109587331,5.7089594124501675,16.220519388713537,3.439561473271015,18.474611470437207,3.2311933582350023,19.077084929507144,2.933084745194254,45.752117814044844,7.430830757022138,-0.00011422572329982816,1.0397626763466732,0.07278382115764909,0.10894333701273001,German,Female,620203020_female_german_voice04.mp3_aug_1
0.12995102408323633,0.14624486191520408,0.031760613237129975,0.030289274793684106,2499.0420731661343,1599.1290287910845,2447.3192281842057,772.168269667859,4997.370130829817,2655.267633787857,-56.574806213378906,17.59035301208496,-640.07080078125,156.1036376953125,66.18773651123047,54.72932434082031,9.525039672851562,32.59014129638672,11.109672546386719,27.673500061035156,1.0865368843078613,19.924211502075195,-9.960610389709473,19.94599723815918,-12.313924789428711,16.396902084350586,-7.24891471862793,17.36016082763672,-13.51351261138916,17.212678909301758,3.394115924835205,9.788972854614258,-8.10341739654541,13.002245903015137,-1.5988849401474,10.787541389465332,0.038885291665792465,9.730051040649414,4.496496200561523,8.060624122619629,-7.548581600189209,11.920083045959473,3.01286244392395,8.459612846374512,-1.193415880203247,8.56722640991211,-3.5331315994262695,9.925110816955566,-3.1052675247192383,9.47127914428711,-1.400907039642334,9.475919723510742,0.6213796138763428,0.2741331458091736,0.6156072020530701,0.2773168981075287,0.6114616394042969,0.28806641697883606,0.5833526849746704,0.27921271324157715,0.5499140024185181,0.26868224143981934,0.5342184901237488,0.27514389157295227,0.5291698575019836,0.2785993218421936,0.5373669862747192,0.28923511505126953,0.5627579689025879,0.2734524607658386,0.62140953540802,0.2756822407245636,0.6493090391159058,0.27472925186157227,0.6275595426559448,0.2684932351112366,0.0006234216951159778,0.031928687971214655,0.002534680248052327,0.02883351564818321,-0.0059902172007659914,0.0721623168270728,-0.009056647606324601,0.0786034453609078,0.0005616182298811256,0.022731832939608974,0.00044691657370484107,0.020669848672983084,18.33433965558499,5.80351301622797,16.45328210537745,5.8786473651614335,18.54063587297283,5.529028078663687,16.699511731953347,3.6748316111383943,18.538896340299438,3.4198125842789016,19.6630084811865,3.4700330111134523,46.64927685887821,7.787162885906389,-0.00011609428586611897,1.0577798272211185,0.07388681924135673,0.11069589708407172,German,Female,620203020_female_german_voice04.mp3_aug_2
0.10782140446910618,0.1166340243047913,0.04286630326079098,0.0418417550915626,2419.250547043963,1422.4667689332923,2504.817452130373,565.10187922841,4901.419471964982,2411.422189534148,-60.3806037902832,15.550981521606445,-683.1285400390625,127.32252502441406,66.68984985351562,58.393104553222656,11.376172065734863,29.65203094482422,13.372344017028809,25.474082946777344,6.623717784881592,18.20068359375,2.0708160400390625,16.108675003051758,-6.467240810394287,15.248876571655273,-5.068046569824219,14.387042045593262,-9.93315601348877,15.725979804992676,0.01743701472878456,11.330435752868652,-0.6144382953643799,9.476369857788086,-3.1436214447021484,10.836012840270996,-2.585036516189575,10.965087890625,4.927687644958496,7.517899036407471,-0.5466977953910828,9.143518447875977,-1.9274381399154663,8.774017333984375,-0.06178370490670204,6.959576606750488,0.49324724078178406,7.330104351043701,-2.3698809146881104,7.292723655700684,0.041822392493486404,6.7503509521484375,0.6180838346481323,0.26371899247169495,0.6111072897911072,0.2558978796005249,0.6142079830169678,0.26787570118904114,0.6177263259887695,0.2770964801311493,0.603638231754303,0.2793312668800354,0.6090226173400879,0.28560349345207214,0.622310996055603,0.26172441244125366,0.6689507365226746,0.2633460760116577,0.6777618527412415,0.2611071765422821,0.6422211527824402,0.243368998169899,0.625180721282959,0.2560988664627075,0.5975664258003235,0.26077356934547424,-0.003247892578240872,0.031172537371612755,0.0058086941232994805,0.03399521502981319,0.00437078477695184,0.07936896356869817,0.0031579000544050394,0.08402021810096727,0.0004679687437108446,0.02180120704088947,-0.0004394042355789424,0.02114364696016001,19.433765101792027,6.1640546376356475,15.008610564399648,6.449554178859709,17.599061250237718,6.465844888639023,15.306039208367087,3.976733114254403,17.721850886837927,3.7867449101807846,17.661408476635042,3.0418928419956757,45.39260985032574,3.646704159197059,-0.0001475389896025443,1.3519201914464916,0.06995643977122126,0.10438493859252744,German,Female,620203020_female_german_voice13.mp3
0.23957474130173964,0.16691730977094996,0.043519643651815425,0.041277753181568864,3527.9641924816433,1634.992660935248,2920.3337204675536,415.8798744345345,6793.874135329184,2377.3420543210486,-55.38469468474677,10.93827441474667,-626.6062909684957,71.67960426800617,47.95531161010878,49.20212413882875,14.54549854329083,25.248984057017818,9.688142274959784,22.484693463401662,4.645552110947416,14.683825690577466,0.7710715639695885,13.492177679362417,-6.047716183821705,12.24102749451255,-6.159000894571895,12.745659307597563,-8.883215532147084,12.871893891903719,-1.809430614073653,10.088191219423528,-1.3638360219756382,7.870028791794508,-4.41061457935424,9.325287599344293,-2.073125880036112,8.642268916558045,2.4312429989944824,6.328456553880414,-1.0114137489475434,7.112452059423584,-2.471044069470311,7.295140039792709,-0.4693554384960161,5.890906765073209,-0.8550668279594293,6.155340067719158,-2.5013522285677197,5.7874938892276955,-1.386895780856531,6.002416047077339,0.6399669811954117,0.26949907483229973,0.6562330514964898,0.2709442020077528,0.6547796845082267,0.27372771379314464,0.6625131834505895,0.291366548270611,0.6616885456990791,0.2944897865503943,0.6425356969182383,0.2852960474601248,0.6240908596552094,0.2593173128482158,0.651462979606804,0.25004723245517285,0.6837448648776804,0.2535581451583973,0.6671758806820774,0.24630662606002,0.6572873721783511,0.2524678707680614,0.6461607809879744,0.26711566100978695,-0.003954464337625612,0.031171402020375792,-0.0013044946804411635,0.03332588090063651,0.0016105632552827044,0.07895527540253222,0.005898721162606176,0.07769409822794311,-0.0002844683437869028,0.019840253200200105,-0.001954686158268699,0.020335305170390484,18.193023757387316,6.384842852058028,14.70235969574727,6.485154091710118,17.22230259550124,6.338028830507097,14.563452414403821,3.731721327726722,16.23333764842378,3.5368279911151275,15.448330953184074,2.5792183761391527,14.863244766230274,2.246240226693557,-0.00014311840673236753,1.3893502783712692,0.07000932388251509,0.10442123572017063,German,Female,620203020_female_german_voice13.mp3_aug_0
0.11812477853334233,0.12335347303917897,0.029965484811089363,0.027867525911059447,2462.2935735268165,1334.9618070895465,2565.3661800054324,558.781457079424,5071.796023407971,2354.756886839976,-57.50654983520508,15.988192558288574,-650.6124267578125,134.61619567871094,69.23070526123047,54.25455093383789,12.902185440063477,29.439105987548828,13.628262519836426,25.027179718017578,6.001986980438232,17.591896057128906,2.1819093227386475,15.60804271697998,-7.7597126960754395,15.205344200134277,-5.221684455871582,13.915290832519531,-10.718109130859375,15.64748764038086,-0.11477074772119522,11.362549781799316,-1.3088407516479492,9.499568939208984,-3.814354181289673,10.518776893615723,-2.956712484359741,10.510340690612793,4.4241204261779785,7.304973602294922,-1.372603416442871,8.865829467773438,-2.379720687866211,8.3349027633667,-0.5237705707550049,6.588032245635986,0.12779872119426727,6.903229236602783,-3.0607492923736572,7.470689296722412,-0.1355334371328354,6.524697780609131,0.5981306433677673,0.26267820596694946,0.6118507981300354,0.25899213552474976,0.5955222845077515,0.25161826610565186,0.6027545928955078,0.27293187379837036,0.5934646725654602,0.27295544743537903,0.5920736789703369,0.2831301689147949,0.6013450026512146,0.2651013135910034,0.6392268538475037,0.25865715742111206,0.6754423379898071,0.2619291841983795,0.6407808065414429,0.2398068755865097,0.6241515874862671,0.24586822092533112,0.6077361702919006,0.25753238797187805,-0.006208838430101748,0.03241609784814638,-0.002503190353681895,0.035646313608753824,0.0032000979267811872,0.08213052213686159,0.004808460096486181,0.0808127202949308,-0.00021523680349705356,0.021476175294889294,-0.0017497500858684458,0.022472971971397453,19.549017512464275,5.7333704429679075,16.163142479833315,5.641002156206081,18.797888499380125,5.894776804421965,16.49279123002405,3.568367514438669,18.671918720593514,3.3086207852316556,18.549026417398156,2.648645517078124,46.09256740549297,3.458997943197788,-0.00010263289941819251,0.9416578583926277,0.06535122004994003,0.10206795441386719,German,Female,620203020_female_german_voice13.mp3_aug_1
0.12071062350029994,0.12698670929162695,0.03019032120090999,0.02836081128074307,2448.6482219027152,1370.0571802505615,2529.994844125037,555.088180703458,5026.420555732603,2314.812366455199,-59.580665588378906,15.30562686920166,-674.0783081054688,124.9740219116211,67.81605529785156,53.203731536865234,11.213667869567871,30.590911865234375,11.667076110839844,24.340574264526367,2.9040017127990723,17.20237922668457,-2.4926819801330566,16.888599395751953,-9.969622611999512,14.688593864440918,-6.9010796546936035,15.919121742248535,-7.797971725463867,14.470621109008789,3.2851009368896484,9.58322525024414,-4.604974746704102,11.207099914550781,-2.142604351043701,11.105087280273438,1.7346960306167603,8.054800033569336,2.633286714553833,6.963497161865234,-5.28408145904541,9.99733829498291,0.8139497637748718,7.221423625946045,-1.6688767671585083,7.508556842803955,-2.9327824115753174,7.494960784912109,-3.4633469581604004,7.8023576736450195,-4.043797016143799,8.537296295166016,0.6098217368125916,0.2630987763404846,0.60007244348526,0.26972755789756775,0.6124144792556763,0.2670793831348419,0.5848740339279175,0.253193199634552,0.5536162853240967,0.26703664660453796,0.5430150032043457,0.2578851282596588,0.5833145380020142,0.28589510917663574,0.6033211350440979,0.2754676938056946,0.6322389841079712,0.2606126666069031,0.6772515773773193,0.2671673893928528,0.6467623710632324,0.2443576604127884,0.6289777159690857,0.2509233355522156,0.007118745760422761,0.036077452686791994,-0.0013856066180937092,0.035091596170803076,-0.0004988751996002851,0.0834913675152176,-0.003661563037825346,0.08563736191017196,-0.0008854066317460813,0.023539786472380645,0.003083069361416745,0.023052028549808326,18.339445633929902,5.345409908685543,16.43494668696927,5.970661392055522,18.37339490571511,5.666390431265179,16.937110147183546,3.825097411643424,18.896315446915892,3.4438659699537624,18.908981027440554,2.599851074141586,47.10264492216033,3.1002784893551354,-0.00010441452684645694,0.9571364607174119,0.06376005430388428,0.10059140288668218,German,Female,620203020_female_german_voice13.mp3_aug_2
0.13504895924547577,0.14241440921504214,0.05152589091499785,0.04499826328846822,2578.2407901387837,1833.5174576010409,2340.4530290862626,794.7745437358525,4843.839361454685,2815.967338000741,-54.402828216552734,16.552919387817383,-615.497802734375,138.1210174560547,65.57656860351562,61.84587478637695,14.644002914428711,33.2150764465332,12.993795394897461,28.62714958190918,6.402194023132324,18.889625549316406,-1.3531451225280762,18.88780975341797,-11.787077903747559,15.536700248718262,-5.742286205291748,14.465618133544922,-13.268965721130371,15.355355262756348,-2.4885287284851074,12.266754150390625,-2.614501714706421,9.873711585998535,-2.955043077468872,10.414351463317871,-5.159097671508789,10.852980613708496,3.608607769012451,8.140665054321289,-2.658531665802002,10.277230262756348,-3.441464424133301,8.485743522644043,0.04064421355724335,6.898226737976074,-1.3056974411010742,7.509510517120361,-3.9981095790863037,7.224113941192627,-0.260433167219162,6.070478439331055,0.5437195301055908,0.28190091252326965,0.5568516850471497,0.29123932123184204,0.5302977561950684,0.28188738226890564,0.5477636456489563,0.2944353222846985,0.555764377117157,0.29665952920913696,0.5230451822280884,0.2916177809238434,0.5382389426231384,0.2909780442714691,0.5788923501968384,0.29566869139671326,0.6153696775436401,0.3071416914463043,0.6089838743209839,0.3018873631954193,0.6052148938179016,0.29344263672828674,0.5747269988059998,0.2917444705963135,-0.0025993098879749012,0.0313140035560983,-0.005610250165839099,0.035107220635120444,0.002986055953776701,0.08610963574499013,0.007149147605919871,0.08170928247433636,0.003126342396240342,0.02235540530427242,-0.0012083152042384855,0.02215537665286044,19.155835965895175,6.428426429280572,15.604674495256825,6.330679046652838,18.550333441196262,6.387168299949952,15.422433459675023,3.7202991730047046,17.620461373430356,3.5532522264439668,17.81831294861967,3.015709093008726,43.90002331887,8.462486027026086,-0.00017093599827059777,1.6237587951803913,0.08004008570936005,0.11135923195448373,German,Female,620203020_female_german_voice14.mp3
0.24161684088587274,0.1750122757951082,0.052096998572050905,0.0444456897654076,3527.9509011786736,1773.7205929976208,2853.036250777276,450.3041304302146,6643.030875451511,2448.3185908213604,-49.62822861612996,11.402108343844096,-561.4793118838681,72.70213445496863,48.77874194766089,51.96596211207425,17.362979874466053,27.947016449692757,9.764428866646465,25.170343464551014,5.11335630081236,15.155922356379483,-2.5432695418752265,15.813741851607421,-10.229998370640404,13.584769315625753,-6.787736796393934,13.17700841348065,-11.53434029751025,12.975446610933254,-3.7078194888135494,10.952384480150355,-2.7490806167796427,8.387617782999197,-4.397270509617921,9.20545086686973,-3.8685640437359354,8.608466257961549,1.3070332032082388,6.897249052919629,-2.4200589071995178,7.90705447034133,-3.7547839211902487,7.337614286546185,-0.16742424800190098,5.8418718132546985,-2.2722473910579053,6.14880980209776,-3.546257344862624,5.746228783035703,-1.65771766346463,5.561030361249333,0.619243058339657,0.2605291827605107,0.6344851997444677,0.2716180904083645,0.6165797246688195,0.2750093778408272,0.6388892166828587,0.28598892120993624,0.6511423634973207,0.28761448475645224,0.6058574844528006,0.27336815836399375,0.6015907849866255,0.2602569992941454,0.6328787914321349,0.2565631142114904,0.6666177622977383,0.2626856813290222,0.668663135517171,0.26089011429267606,0.6691926438697731,0.25419883088246054,0.6441205080065301,0.2624357365501552,-0.0017567038710382384,0.029526632654522923,-0.004640011333942163,0.03342192160666968,0.002157224735974424,0.0820869335909723,0.007715266114554811,0.0777646401267019,0.0030987502770715497,0.02120605287292583,-0.0011676966743872671,0.021169849947455674,18.128952218734877,6.6856557451551195,15.097970751960515,6.476887152185442,18.03076162501924,6.462932950309519,14.771963792533839,3.5788258405278897,16.35539966501162,3.306460909878223,15.876807663857308,2.6418620309791145,15.486115996317539,2.5651850887931564,-0.00016703763696291834,1.65641855708974,0.08005236967155697,0.11136999751887368,German,Female,620203020_female_german_voice14.mp3_aug_0
